商品ID,类别ID,门店编号,单价,销量,成交时间,订单ID
30190910,910010400,CDNL,9.32,1,2017/1/3 13:39,20170103CDLG000210052852
29989098,922000001,CDNL,2.8,0.66,2017/1/3 13:41,20170103CDLG000210052853
29989073,922000002,CDNL,4.8,0.483,2017/1/3 13:41,20170103CDLG000210052853
30006040,915010000,CDNL,9.58,0.964,2017/1/3 13:41,20170103CDLG000210052853
29989072,922000002,CDNL,0.78,1.41,2017/1/3 13:42,20170103CDLG000210052854
29989072,922000002,CDNL,0.78,1.667,2017/1/3 13:42,20170103CDLG000210052854
29989149,923000004,CDNL,6.8,1.894,2017/1/3 13:45,20170103CDLG000210052855
29989157,923000000,CDNL,5.6,1.906,2017/1/3 13:45,20170103CDLG000210052855
30022232,960000000,CDNL,0.3,1,2017/1/3 13:46,20170103CDLG000210052856
30012847,914030001,CDNL,4.32,1,2017/1/3 13:46,20170103CDLG000210052857
29989098,922000001,CDNL,2.8,1.038,2017/1/3 13:47,20170103CDLG000210052859
30208715,930010102,CDNL,10.52,1,2017/1/3 13:47,20170103CDLG000210052859
29989099,922000008,CDNL,1.58,0.76,2017/1/3 13:47,20170103CDLG000210052859
29999803,930010102,CDNL,4.62,1,2017/1/3 13:47,20170103CDLG000210052859
30006039,915010001,CDNL,11.58,1.196,2017/1/3 13:47,20170103CDLG000210052859
30006039,915010001,CDNL,11.58,1.196,2017/1/3 13:47,20170103CDLG000210052859
30022974,915030404,CDNL,6.18,1.982,2017/1/3 13:48,20170103CDLG000210052860
30002244,912060008,CDNL,23.59,0.363,2017/1/3 13:48,20170103CDLG000210052860
30080069,914090002,CDNL,133.62,1,2017/1/3 13:49,20170103CDLG000210052862
29989058,922000001,CDNL,1.98,1.414,2017/1/3 13:50,20170103CDLG000210052863
29991199,930020102,CDNL,10.52,1,2017/1/3 13:52,20170103CDLG000210052864
29989077,922000008,CDNL,11.59,0.426,2017/1/3 13:52,20170103CDLG000210052864
30000880,930020101,CDNL,7.22,1,2017/1/3 13:52,20170103CDLG000210052864
30000880,930020101,CDNL,7.22,1,2017/1/3 13:52,20170103CDLG000210052864
30000880,930020101,CDNL,7.22,1,2017/1/3 13:52,20170103CDLG000210052864
29989059,922000003,CDNL,3.98,1.884,2017/1/3 13:52,20170103CDLG000210052864
30045601,912060301,CDNL,19.62,0.48,2017/1/3 13:53,20170103CDLG000210052865
30173849,920090000,CDNL,0.63,2,2017/1/3 13:53,20170103CDLG000210052865
30208513,912020201,CDNL,6.82,1,2017/1/3 13:54,20170103CDLG000210052866
30085820,931020102,CDNL,9.52,1,2017/1/3 13:55,20170103CDLG000210052867
30188638,930020001,CDNL,39.52,1,2017/1/3 13:55,20170103CDLG000210052867
30085815,931010103,CDNL,6.52,1,2017/1/3 13:55,20170103CDLG000210052867
30150530,930020500,CDNL,26.52,1,2017/1/3 13:55,20170103CDLG000210052867
30006331,915030304,CDNL,12.76,0.274,2017/1/3 13:58,20170103CDLG000210052868
30188638,930020001,CDNL,39.52,1,2017/1/3 13:58,20170103CDLG000210052868
30164949,930020500,CDNL,20.52,1,2017/1/3 13:58,20170103CDLG000210052868
30164949,930020500,CDNL,20.52,1,2017/1/3 13:58,20170103CDLG000210052868
30022232,960000000,CDNL,0.3,1,2017/1/3 13:58,20170103CDLG000210052868
30144187,912060303,CDNL,33.24,0.467,2017/1/3 13:58,20170103CDLG000210052868
30006040,915010000,CDNL,9.58,1.074,2017/1/3 13:58,20170103CDLG000210052868
30026119,915030401,CDNL,9.58,0.683,2017/1/3 13:58,20170103CDLG000210052868
30092203,915000103,CDNL,6.38,0.222,2017/1/3 13:58,20170103CDLG000210052868
30118705,912060301,CDNL,31.23,0.174,2017/1/3 13:58,20170103CDLG000210052868
29989077,922000008,CDNL,11.6,0.359,2017/1/3 14:00,20170103CDLG000210052869
30020249,923000002,CDNL,1.98,0.859,2017/1/3 14:03,20170103CDLG000210052870
30031113,923000006,CDNL,1,2,2017/1/3 14:03,20170103CDLG000210052870
29989057,922000001,CDNL,2.38,0.672,2017/1/3 14:06,20170103CDLG000210052871
30059981,911000100,CDNL,10.62,1,2017/1/3 14:06,20170103CDLG000210052871
30214804,925090000,CDNL,33.43,0.378,2017/1/3 14:06,20170103CDLG000210052871
30020249,923000002,CDNL,1.98,1.212,2017/1/3 14:08,20170103CDLG000210052872
30200397,914040300,CDNL,4.52,1,2017/1/3 14:10,20170103CDLG000210052873
30165692,931060122,CDNL,9.52,1,2017/1/3 14:10,20170103CDLG000210052873
30001313,931050202,CDNL,7.22,1,2017/1/3 14:10,20170103CDLG000210052873
29989156,923000000,CDNL,10.8,1.78,2017/1/3 14:15,20170103CDLG000210052875
30138006,914030001,CDNL,5.32,1,2017/1/3 14:15,20170103CDLG000210052875
30022233,960000000,CDNL,0.2,1,2017/1/3 14:15,20170103CDLG000210052875
30179537,915000106,CDNL,72.07,0.098,2017/1/3 14:15,20170103CDLG000210052875
30031870,915030401,CDNL,6.58,1.049,2017/1/3 14:15,20170103CDLG000210052876
29989077,922000008,CDNL,11.59,0.451,2017/1/3 14:17,20170103CDLG000210052878
29989136,923000006,CDNL,8.8,1.187,2017/1/3 14:17,20170103CDLG000210052878
30022232,960000000,CDNL,0.3,1,2017/1/3 14:17,20170103CDLG000210052878
30203637,923000006,CDNL,3.2,1.799,2017/1/3 14:17,20170103CDLG000210052878
29989098,922000001,CDNL,2.8,1.321,2017/1/3 14:17,20170103CDLG000210052878
29989059,922000003,CDNL,3.98,1.457,2017/1/3 14:17,20170103CDLG000210052878
29989157,923000000,CDNL,5.6,1.304,2017/1/3 14:17,20170103CDLG000210052878
30119882,912080000,CDNL,5.42,1,2017/1/3 14:19,20170103CDLG000210052880
30008276,911010501,CDNL,15.42,1.892,2017/1/3 14:19,20170103CDLG000210052880
29989143,923000001,CDNL,5,2.063,2017/1/3 14:19,20170103CDLG000210052880
30069905,915020001,CDNL,7.58,1.068,2017/1/3 14:19,20170103CDLG000210052881
30022232,960000000,CDNL,0.3,1,2017/1/3 14:19,20170103CDLG000210052881
29989086,922000002,CDNL,4.8,1.371,2017/1/3 14:19,20170103CDLG000210052881
30006172,915020002,CDNL,6.42,1.25,2017/1/3 14:19,20170103CDLG000210052881
30173849,920090000,CDNL,0.5,1,2017/1/3 14:20,20170103CDLG000210052882
30046538,930020001,CDNL,9.52,1,2017/1/3 14:20,20170103CDLG000210052883
30188637,930020001,CDNL,13.52,1,2017/1/3 14:20,20170103CDLG000210052883
30166320,936010000,CDNL,6.52,1,2017/1/3 14:20,20170103CDLG000210052883
30166320,936010000,CDNL,6.52,1,2017/1/3 14:20,20170103CDLG000210052883
30017795,912030601,CDNL,6.72,1,2017/1/3 14:22,20170103CDLG000210052884
30002035,912030006,CDNL,3.02,1,2017/1/3 14:22,20170103CDLG000210052884
30080914,930000202,CDNL,9.52,1,2017/1/3 14:22,20170103CDLG000210052884
30123055,910030104,CDNL,3.82,1,2017/1/3 14:22,20170103CDLG000210052884
30186144,930040001,CDNL,21.52,1,2017/1/3 14:22,20170103CDLG000210052884
30009060,912030500,CDNL,2.62,1,2017/1/3 14:22,20170103CDLG000210052884
30012071,910030103,CDNL,3.32,1,2017/1/3 14:22,20170103CDLG000210052884
30022232,960000000,CDNL,0.3,1,2017/1/3 14:22,20170103CDLG000210052884
30108094,930040003,CDNL,1,1,2017/1/3 14:22,20170103CDLG000210052884
30108094,930040003,CDNL,1,1,2017/1/3 14:22,20170103CDLG000210052884
30108094,930040003,CDNL,1,1,2017/1/3 14:22,20170103CDLG000210052884
30108094,930040003,CDNL,1,1,2017/1/3 14:22,20170103CDLG000210052884
30136318,910030201,CDNL,9.02,1,2017/1/3 14:22,20170103CDLG000210052884
30167207,936010001,CDNL,8.62,1,2017/1/3 14:22,20170103CDLG000210052884
30167207,936010001,CDNL,8.62,1,2017/1/3 14:22,20170103CDLG000210052884
30010717,912040006,CDNL,9.32,1,2017/1/3 14:22,20170103CDLG000210052884
30058356,936010001,CDNL,16.62,1,2017/1/3 14:22,20170103CDLG000210052884
30151885,930040006,CDNL,11.62,1,2017/1/3 14:22,20170103CDLG000210052884
30151885,930040006,CDNL,11.62,1,2017/1/3 14:22,20170103CDLG000210052884
30169592,930040000,CDNL,7.22,1,2017/1/3 14:22,20170103CDLG000210052884
30155748,931010103,CDNL,4.82,1,2017/1/3 14:22,20170103CDLG000210052884
30155748,931010103,CDNL,4.82,1,2017/1/3 14:22,20170103CDLG000210052884
30169594,930040000,CDNL,6.12,1,2017/1/3 14:22,20170103CDLG000210052884
30186145,930040001,CDNL,19.52,1,2017/1/3 14:22,20170103CDLG000210052884
29994991,931010103,CDNL,2.92,1,2017/1/3 14:22,20170103CDLG000210052884
29994991,931010103,CDNL,2.92,1,2017/1/3 14:22,20170103CDLG000210052884
30076041,936010001,CDNL,10.62,1,2017/1/3 14:22,20170103CDLG000210052884
30020100,915030300,CDNL,12.38,1.254,2017/1/3 14:25,20170103CDLG000210052885
30168345,930010002,CDNL,49.52,1,2017/1/3 14:26,20170103CDLG000210052886
30010387,912020106,CDNL,1.2,1,2017/1/3 14:26,20170103CDLG000210052887
30010387,912020106,CDNL,1.2,1,2017/1/3 14:26,20170103CDLG000210052887
30000445,930040204,CDNL,18.52,1,2017/1/3 14:26,20170103CDLG000210052887
30073663,912060303,CDNL,43.7,0.211,2017/1/3 14:26,20170103CDLG000210052887
30118463,912500204,CDNL,29.42,1,2017/1/3 14:26,20170103CDLG000210052887
30023175,922000103,CDNL,5.59,0.452,2017/1/3 14:26,20170103CDLG000210052887
30008601,912020106,CDNL,1.2,1,2017/1/3 14:26,20170103CDLG000210052887
30118705,912060301,CDNL,31.23,0.155,2017/1/3 14:26,20170103CDLG000210052887
30156393,912040002,CDNL,4.82,1,2017/1/3 14:26,20170103CDLG000210052887
30186414,912040007,CDNL,4.32,1,2017/1/3 14:26,20170103CDLG000210052887
29989076,922000006,CDNL,3.58,1.257,2017/1/3 14:28,20170103CDLG000210052888
30048072,914110003,CDNL,4.52,1,2017/1/3 14:28,20170103CDLG000210052888
30048072,914110003,CDNL,4.52,1,2017/1/3 14:28,20170103CDLG000210052888
30020249,923000002,CDNL,1.98,0.657,2017/1/3 14:28,20170103CDLG000210052889
30023177,922000103,CDNL,6.19,0.654,2017/1/3 14:28,20170103CDLG000210052889
30078085,912060303,CDNL,19.22,0.347,2017/1/3 14:28,20170103CDLG000210052889
30165699,915020003,CDNL,7.12,1.253,2017/1/3 14:29,20170103CDLG000210052890
30113909,930020001,CDNL,9.52,1,2017/1/3 14:29,20170103CDLG000210052890
30165699,915020003,CDNL,7.12,0.867,2017/1/3 14:29,20170103CDLG000210052891
30200518,922000000,CDNL,19.62,0.3,2017/1/3 14:29,20170103CDLG000210052891
30179551,915000106,CDNL,59.23,0.26,2017/1/3 14:29,20170103CDLG000210052891
30197788,931080004,CDNL,7.52,1,2017/1/3 14:30,20170103CDLG000210052892
30022233,960000000,CDNL,0.2,1,2017/1/3 14:31,20170103CDLG000210052893
30057847,930010003,CDNL,10.52,1,2017/1/3 14:33,20170103CDLG000210052894
30006313,915000103,CDNL,13.43,0.449,2017/1/3 14:34,20170103CDLG000210052895
30020249,923000002,CDNL,1.98,1.465,2017/1/3 14:34,20170103CDLG000210052895
30005965,914090003,CDNL,39.52,1,2017/1/3 14:39,20170103CDLG000210052896
30005965,914090003,CDNL,39.52,1,2017/1/3 14:39,20170103CDLG000210052896
30005965,914090003,CDNL,39.52,1,2017/1/3 14:39,20170103CDLG000210052896
30202566,930020001,CDNL,9.52,1,2017/1/3 14:41,20170103CDLG000210052897
30005192,914010000,CDNL,9.52,1,2017/1/3 14:41,20170103CDLG000210052898
30133728,931080401,CDNL,26.12,1,2017/1/3 14:44,20170103CDLG000210052899
30020055,923000002,CDNL,9.6,1.663,2017/1/3 14:44,20170103CDLG000210052899
30214800,925090000,CDNL,25.43,0.465,2017/1/3 14:47,20170103CDLG000210052900
30005364,914010001,CDNL,5.52,1,2017/1/3 14:47,20170103CDLG000210052900
30022233,960000000,CDNL,0.2,1,2017/1/3 14:47,20170103CDLG000210052900
30202479,912040005,CDNL,1.2,1,2017/1/3 14:47,20170103CDLG000210052900
30129933,912060403,CDNL,27.22,0.279,2017/1/3 14:47,20170103CDLG000210052900
30184351,915000106,CDNL,15.58,0.94,2017/1/3 14:49,20170103CDLG000210052902
30184351,915000106,CDNL,15.58,0.94,2017/1/3 14:49,20170103CDLG000210052902
30184351,915000106,CDNL,15.58,0.94,2017/1/3 14:49,20170103CDLG000210052902
30214801,925090000,CDNL,27.42,1.752,2017/1/3 14:49,20170103CDLG000210052902
30130040,922000005,CDNL,17.6,0.356,2017/1/3 14:49,20170103CDLG000210052903
30031738,915030101,CDNL,4.92,1.226,2017/1/3 14:49,20170103CDLG000210052903
29989048,922000001,CDNL,1.98,0.505,2017/1/3 14:49,20170103CDLG000210052903
29989059,922000003,CDNL,3.98,0.704,2017/1/3 14:49,20170103CDLG000210052903
29989157,923000000,CDNL,5.6,1.07,2017/1/3 14:49,20170103CDLG000210052903
30022232,960000000,CDNL,0.3,1,2017/1/3 14:51,20170103CDLG000210052904
29991561,930000000,CDNL,4.12,1,2017/1/3 14:51,20170103CDLG000210052905
30006263,914100001,CDNL,5.52,1,2017/1/3 14:51,20170103CDLG000210052905
30022232,960000000,CDNL,0.3,1,2017/1/3 14:51,20170103CDLG000210052905
30001302,931020102,CDNL,7.52,1,2017/1/3 14:51,20170103CDLG000210052905
30149703,914000000,CDNL,2.12,1,2017/1/3 14:51,20170103CDLG000210052905
30149703,914000000,CDNL,2.12,1,2017/1/3 14:51,20170103CDLG000210052905
30149703,914000000,CDNL,2.12,1,2017/1/3 14:51,20170103CDLG000210052905
30149703,914000000,CDNL,2.12,1,2017/1/3 14:51,20170103CDLG000210052905
30212879,931000503,CDNL,3.52,1,2017/1/3 14:51,20170103CDLG000210052905
30064193,930010003,CDNL,12.52,1,2017/1/3 14:51,20170103CDLG000210052905
30212281,931060119,CDNL,15.52,1,2017/1/3 14:51,20170103CDLG000210052905
30162126,912060303,CDNL,51.06,0.035,2017/1/3 14:53,20170103CDLG000210052906
30023041,923000006,CDNL,3.2,1.089,2017/1/3 14:53,20170103CDLG000210052906
30078085,912060303,CDNL,19.18,0.092,2017/1/3 14:53,20170103CDLG000210052906
30023197,922000003,CDNL,6.8,0.209,2017/1/3 14:53,20170103CDLG000210052906
30118705,912060301,CDNL,31.64,0.025,2017/1/3 14:53,20170103CDLG000210052906
29989072,922000002,CDNL,0.78,1.205,2017/1/3 14:55,20170103CDLG000210052907
30119297,930000201,CDNL,6.52,1,2017/1/3 14:55,20170103CDLG000210052907
30031738,915030101,CDNL,6.04,2.377,2017/1/3 14:58,20170103CDLG000210052908
30203637,923000006,CDNL,3.2,1.117,2017/1/3 15:00,20170103CDLG000210052909
29989153,923000006,CDNL,7.6,0.865,2017/1/3 15:00,20170103CDLG000210052909
29989157,923000000,CDNL,5.6,0.987,2017/1/3 15:00,20170103CDLG000210052909
30102550,930010005,CDNL,5.15,2,2017/1/3 15:04,20170103CDLG000210052911
30005122,914000000,CDNL,4.52,1,2017/1/3 15:04,20170103CDLG000210052911
30005122,914000000,CDNL,4.52,1,2017/1/3 15:04,20170103CDLG000210052911
30098694,914090002,CDNL,68.52,1,2017/1/3 15:05,20170103CDLG000210052912
29989626,924030000,CDNL,15.6,0.707,2017/1/3 15:06,20170103CDLG000210052913
30023187,922000003,CDNL,3.2,2.458,2017/1/3 15:06,20170103CDLG000210052913
30007607,910010301,CDNL,45.42,1,2017/1/3 15:06,20170103CDLG000210052913
29989076,922000006,CDNL,3.58,0.782,2017/1/3 15:11,20170103CDLG000210052915
30006313,915000103,CDNL,13.42,0.993,2017/1/3 15:11,20170103CDLG000210052915
30017800,914050300,CDNL,2.2,1,2017/1/3 15:11,20170103CDLG000210052915
30017800,914050300,CDNL,2.2,1,2017/1/3 15:11,20170103CDLG000210052915
30142604,914050002,CDNL,2,1,2017/1/3 15:11,20170103CDLG000210052915
30142604,914050002,CDNL,2,1,2017/1/3 15:11,20170103CDLG000210052915
30142604,914050002,CDNL,2,1,2017/1/3 15:11,20170103CDLG000210052915
30013861,914050005,CDNL,1.8,1,2017/1/3 15:11,20170103CDLG000210052915
30013861,914050005,CDNL,1.8,1,2017/1/3 15:11,20170103CDLG000210052915
30013861,914050005,CDNL,1.8,1,2017/1/3 15:11,20170103CDLG000210052915
30013861,914050005,CDNL,1.8,1,2017/1/3 15:11,20170103CDLG000210052915
30020103,915030301,CDNL,9.6,0.471,2017/1/3 15:11,20170103CDLG000210052915
30179545,915000106,CDNL,67.12,0.16,2017/1/3 15:11,20170103CDLG000210052915
29989073,922000002,CDNL,4.8,0.849,2017/1/3 15:11,20170103CDLG000210052915
30004009,914050001,CDNL,2,1,2017/1/3 15:11,20170103CDLG000210052915
30004009,914050001,CDNL,2,1,2017/1/3 15:11,20170103CDLG000210052915
30004009,914050001,CDNL,2,1,2017/1/3 15:11,20170103CDLG000210052915
30004009,914050001,CDNL,2,1,2017/1/3 15:11,20170103CDLG000210052915
30004009,914050001,CDNL,2,1,2017/1/3 15:11,20170103CDLG000210052915
30004009,914050001,CDNL,2,1,2017/1/3 15:11,20170103CDLG000210052915
30022232,960000000,CDNL,0.3,1,2017/1/3 15:11,20170103CDLG000210052915
30179520,915000100,CDNL,77.16,0.236,2017/1/3 15:11,20170103CDLG000210052915
29989072,922000002,CDNL,0.78,0.769,2017/1/3 15:11,20170103CDLG000210052915
30006206,915000003,CDNL,25.22,0.621,2017/1/3 15:11,20170103CDLG000210052915
30006331,915030304,CDNL,12.78,0.395,2017/1/3 15:11,20170103CDLG000210052915
30012674,914050300,CDNL,1.5,1,2017/1/3 15:11,20170103CDLG000210052915
30012674,914050300,CDNL,1.5,1,2017/1/3 15:11,20170103CDLG000210052915
30165691,931060121,CDNL,3.52,1,2017/1/3 15:11,20170103CDLG000210052915
30179551,915000106,CDNL,59.14,0.373,2017/1/3 15:11,20170103CDLG000210052915
30004012,914050002,CDNL,2,1,2017/1/3 15:11,20170103CDLG000210052915
30004012,914050002,CDNL,2,1,2017/1/3 15:11,20170103CDLG000210052915
30004012,914050002,CDNL,2,1,2017/1/3 15:11,20170103CDLG000210052915
30005164,914050300,CDNL,2.2,1,2017/1/3 15:11,20170103CDLG000210052915
30005164,914050300,CDNL,2.2,1,2017/1/3 15:11,20170103CDLG000210052915
30005164,914050300,CDNL,2.2,1,2017/1/3 15:11,20170103CDLG000210052915
30005164,914050300,CDNL,2.2,1,2017/1/3 15:11,20170103CDLG000210052915
30005164,914050300,CDNL,2.2,1,2017/1/3 15:11,20170103CDLG000210052915
30006343,915030400,CDNL,3.98,2.018,2017/1/3 15:11,20170103CDLG000210052915
30026838,915030401,CDNL,9.58,0.813,2017/1/3 15:11,20170103CDLG000210052915
30026838,915030401,CDNL,9.58,0.833,2017/1/3 15:11,20170103CDLG000210052915
30026838,915030401,CDNL,9.58,0.843,2017/1/3 15:11,20170103CDLG000210052915
30179558,915000100,CDNL,47.39,0.695,2017/1/3 15:11,20170103CDLG000210052915
30004013,914050002,CDNL,2.92,1,2017/1/3 15:11,20170103CDLG000210052915
30004013,914050002,CDNL,2.92,1,2017/1/3 15:11,20170103CDLG000210052915
30004013,914050002,CDNL,2.92,1,2017/1/3 15:11,20170103CDLG000210052915
30179537,915000106,CDNL,72.45,0.092,2017/1/3 15:11,20170103CDLG000210052915
30179543,915000106,CDNL,154.52,0.102,2017/1/3 15:11,20170103CDLG000210052915
30179543,915000106,CDNL,154.42,0.104,2017/1/3 15:11,20170103CDLG000210052915
30214804,925090000,CDNL,33.42,0.387,2017/1/3 15:11,20170103CDLG000210052915
30186597,936010001,CDNL,6.52,1,2017/1/3 15:12,20170103CDLG000210052916
30146445,931030200,CDNL,19.52,1,2017/1/3 15:12,20170103CDLG000210052916
30169593,930040000,CDNL,9.52,1,2017/1/3 15:12,20170103CDLG000210052916
30207851,931020102,CDNL,7.52,1,2017/1/3 15:12,20170103CDLG000210052916
30186264,936010002,CDNL,4.52,1,2017/1/3 15:12,20170103CDLG000210052916
30186264,936010002,CDNL,4.52,1,2017/1/3 15:12,20170103CDLG000210052916
30131966,936010000,CDNL,14.12,1,2017/1/3 15:12,20170103CDLG000210052916
30179532,915000106,CDNL,13.59,0.222,2017/1/3 15:14,20170103CDLG000210052917
30026255,915030104,CDNL,4,1.562,2017/1/3 15:14,20170103CDLG000210052918
29989025,931080202,CDNL,2.5,1,2017/1/3 15:14,20170103CDLG000210052918
29991849,930000301,CDNL,3.52,1,2017/1/3 15:14,20170103CDLG000210052918
30027007,923000006,CDNL,5.6,2.09,2017/1/3 15:14,20170103CDLG000210052918
30008601,912020106,CDNL,1.2,1,2017/1/3 15:14,20170103CDLG000210052918
30010106,914010001,CDNL,15.52,1,2017/1/3 15:44,20170103CDLG000210052919
30004108,914000000,CDNL,7.42,1,2017/1/3 15:44,20170103CDLG000210052919
30093958,931080205,CDNL,5.12,1,2017/1/3 15:44,20170103CDLG000210052919
30005862,914000300,CDNL,13.02,1,2017/1/3 15:44,20170103CDLG000210052919
30092317,930000201,CDNL,12.52,1,2017/1/3 15:44,20170103CDLG000210052919
30006041,915010000,CDNL,7.58,1.03,2017/1/3 15:46,20170103CDLG000210052920
30008385,912060303,CDNL,25.44,0.333,2017/1/3 15:46,20170103CDLG000210052920
30008389,912060302,CDNL,25.24,0.324,2017/1/3 15:46,20170103CDLG000210052920
30153013,912030207,CDNL,3.42,1,2017/1/3 15:49,20170103CDLG000210052921
29989077,922000008,CDNL,11.61,0.442,2017/1/3 15:49,20170103CDLG000210052921
30131137,912030207,CDNL,3.12,1,2017/1/3 15:49,20170103CDLG000210052921
29989172,923000002,CDNL,9.59,0.351,2017/1/3 15:49,20170103CDLG000210052921
30116890,914070100,CDNL,10.42,1,2017/1/3 15:52,20170103CDLG000210052922
30007594,910030102,CDNL,2.45,7,2017/1/3 15:52,20170103CDLG000210052922
30078917,912020103,CDNL,5.32,1,2017/1/3 15:53,20170103CDLG000210052923
30167386,916020301,CDNL,7.12,1,2017/1/3 15:53,20170103CDLG000210052923
30197339,912020200,CDNL,4.82,1,2017/1/3 15:53,20170103CDLG000210052923
30002948,913020000,CDNL,16.62,1,2017/1/3 15:54,20170103CDLG000210052924
30092775,915030404,CDNL,7.12,1.947,2017/1/3 15:54,20170103CDLG000210052924
30152579,930040402,CDNL,2.9,1,2017/1/3 15:54,20170103CDLG000210052924
30152579,930040402,CDNL,2.9,1,2017/1/3 15:54,20170103CDLG000210052924
30152579,930040402,CDNL,2.9,1,2017/1/3 15:54,20170103CDLG000210052924
30152579,930040402,CDNL,2.9,1,2017/1/3 15:54,20170103CDLG000210052924
30152579,930040402,CDNL,2.9,1,2017/1/3 15:54,20170103CDLG000210052924
30152579,930040402,CDNL,2.9,1,2017/1/3 15:54,20170103CDLG000210052924
30152579,930040402,CDNL,2.9,1,2017/1/3 15:54,20170103CDLG000210052924
30152579,930040402,CDNL,2.9,1,2017/1/3 15:54,20170103CDLG000210052924
30152579,930040402,CDNL,2.9,1,2017/1/3 15:54,20170103CDLG000210052924
30152579,930040402,CDNL,2.9,1,2017/1/3 15:54,20170103CDLG000210052924
30006335,915030402,CDNL,6.98,1.236,2017/1/3 15:54,20170103CDLG000210052924
30008276,911010501,CDNL,15.42,1.753,2017/1/3 15:54,20170103CDLG000210052924
30072292,910010000,CDNL,4.12,1,2017/1/3 15:55,20170103CDLG000210052925
29989073,922000002,CDNL,4.8,0.753,2017/1/3 15:55,20170103CDLG000210052925
30022232,960000000,CDNL,0.3,1,2017/1/3 15:55,20170103CDLG000210052925
30130040,922000005,CDNL,17.61,0.289,2017/1/3 15:55,20170103CDLG000210052925
29989072,922000002,CDNL,0.78,0.641,2017/1/3 15:55,20170103CDLG000210052925
30001568,910020208,CDNL,12.12,1,2017/1/3 15:55,20170103CDLG000210052925
30008276,911010501,CDNL,15.41,0.798,2017/1/3 15:55,20170103CDLG000210052925
30037684,922000005,CDNL,11.59,0.426,2017/1/3 15:55,20170103CDLG000210052925
30072292,910010000,CDNL,4.12,1,2017/1/3 15:55,20170103CDLG000210052925
30072292,910010000,CDNL,4.12,1,2017/1/3 15:55,20170103CDLG000210052925
29989071,922000002,CDNL,3.4,0.767,2017/1/3 15:55,20170103CDLG000210052925
30023229,922000001,CDNL,4.62,1,2017/1/3 15:55,20170103CDLG000210052925
30123505,922000005,CDNL,10.79,0.394,2017/1/3 15:55,20170103CDLG000210052925
30115853,912030500,CDNL,5.42,1,2017/1/3 15:57,20170103CDLG000210052926
30119181,913050002,CDNL,37.82,1,2017/1/3 15:57,20170103CDLG000210052926
30023041,923000006,CDNL,3.2,1.62,2017/1/3 15:57,20170103CDLG000210052927
30027007,923000006,CDNL,5.6,1.037,2017/1/3 15:57,20170103CDLG000210052927
30179520,915000100,CDNL,77.16,0.138,2017/1/3 15:57,20170103CDLG000210052927
